%% LaTeX2e file `denseet.dat'
%% generated by the `filecontents' environment
%% from source `bare_conf_compsoc' on 2018/04/15.
%%
8,0.499
8.7,0.505
9.5,0.501
10.3,0.505
11.1,0.506
11.8,0.512
12.6,0.502
13.4,0.488
14.2,0.496
15,0.510
15.7,0.505
16.4,0.501
17.14,0.505
17.8,0.506
18.5,0.512
19.2,0.502
20,0.488
