%% LaTeX2e file `l2r2.dat'
%% generated by the `filecontents' environment
%% from source `bare_conf_compsoc' on 2018/05/14.
%%
0.1,0.458,1,1,1
0.3,0.482,1,1,1
0.5,0.454,1,1,1
